Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Category Id,Category Name,Customer Segment,Department Id,Department Name,Latitude,Longitude,Market,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Product Price,Shipping Mode,shipping_pressure_idx,mode_risk_flag,regional_congestion_idx,order_complexity_score,order_value_per_unit,profit_margin,high_discount_flag,benefit_per_unit,Actual_Late,Late_Probability,Risk_Category
TRANSFER,1,32.76,109.19,18,Men's Footwear,Corporate,4,Apparel,40.64326859,-73.94301605,LATAM,20.8,0.16,129.99,0.3,1,129.99,109.19,32.76,Central America,129.99,First Class,0.5,0,0.550160672624026,0.2033333333333333,64.995,0.2500954271318421,1,16.38,0,0.79438,High
CASH,2,-12.0,93.0,24,Women's Apparel,Home Office,5,Golf,18.26327515,-66.3705368,Europe,7.0,0.07,50.0,-0.13,2,100.0,93.0,-12.0,Western Europe,50.0,Second Class,0.6666666666666666,1,0.5572617350926394,0.3233333333333333,33.333333333333336,-0.1188118811881188,0,-4.0,0,0.794363,High
DEBIT,2,33.06,94.46,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,36.68344116,-121.6128922,LATAM,5.5,0.06,49.98,0.35,2,99.96,94.46,33.06,Central America,49.98,Second Class,0.6666666666666666,1,0.550160672624026,0.32,33.32,0.3274564183835182,0,11.02,1,0.794355,High
TRANSFER,1,32.36,111.6,29,Shop By Sport,Home Office,5,Golf,18.26667023,-66.37062073,Pacific Asia,8.4,0.07,30.0,0.29,4,120.0,111.6,32.36,West Asia,30.0,First Class,0.2,0,0.5579408086702793,0.3733333333333333,24.0,0.2674380165289256,0,6.472,1,0.794351,High
CASH,2,16.8,48.0,24,Women's Apparel,Consumer,5,Golf,18.22770309,-66.37060547,USCA,2.0,0.04,50.0,0.35,1,50.0,48.0,16.8,East of USA,50.0,Second Class,1.0,1,0.5549381609607457,0.2466666666666666,25.0,0.3294117647058823,0,8.4,1,0.794345,High
CASH,2,-24.28,107.9,33,Golf Shoes,Consumer,6,Outdoors,39.1836586,-77.26545715,Pacific Asia,22.1,0.17,65.0,-0.23,2,130.0,107.9,-24.28,Eastern Asia,65.0,Second Class,0.6666666666666666,1,0.5416951469583049,0.3566666666666667,43.333333333333336,-0.1853435114503817,1,-8.093333333333334,1,0.794332,High
PAYMENT,2,-9.78,59.98,40,Accessories,Corporate,6,Outdoors,30.47019768,-84.28425598,LATAM,14.99,0.2,24.99,-0.16,3,74.97,59.98,-9.78,Caribbean,24.99,Second Class,0.5,1,0.5320455226115604,0.4333333333333333,18.7425,-0.1287350269843359,1,-2.445,1,0.794331,High
DEBIT,2,-311.82,188.98,9,Cardio Equipment,Home Office,3,Footwear,34.27391052,-118.7662125,Europe,11.0,0.06,99.99,-1.65,2,199.98,188.98,-311.82,Western Europe,99.99,Second Class,0.6666666666666666,1,0.5572617350926394,0.32,66.66,-1.5514976614588516,0,-103.94,1,0.79431,High
DEBIT,2,62.61,130.45,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,18.28994179,-66.37062073,Europe,19.49,0.13,49.98,0.48,3,149.94,130.45,62.61,Northern Europe,49.98,Second Class,0.5,1,0.5410485933503836,0.41,37.485,0.4148005830131178,1,15.6525,1,0.794303,High
TRANSFER,1,49.58,170.97,17,Cleats,Consumer,4,Apparel,18.23896599,-66.37062073,Europe,9.0,0.05,59.99,0.29,3,179.97,170.97,49.58,Northern Europe,59.99,First Class,0.25,0,0.5410485933503836,0.3,44.9925,0.2739680610045863,0,12.395,1,0.794288,High
CASH,2,-21.04,126.0,24,Women's Apparel,Corporate,5,Golf,18.27259827,-66.37056732,USCA,24.0,0.16,50.0,-0.17,3,150.0,126.0,-21.04,West of USA ,50.0,Second Class,0.5,1,0.5421780332453006,0.42,37.5,-0.1393377483443708,1,-5.26,0,0.79428,High
DEBIT,2,27.9,278.97,9,Cardio Equipment,Consumer,3,Footwear,18.24437141,-66.37052918,Europe,21.0,0.07,99.99,0.1,3,299.97,278.97,27.9,Western Europe,99.99,Second Class,0.5,1,0.5572617350926394,0.3899999999999999,74.9925,0.0927002691298135,0,6.975,1,0.794256,High
DEBIT,2,22.62,113.09,18,Men's Footwear,Home Office,4,Apparel,43.18824005,-77.56706238,LATAM,16.9,0.13,129.99,0.2,1,129.99,113.09,22.62,South America,129.99,Second Class,1.0,1,0.544642104375685,0.2766666666666666,64.995,0.17268493778151,1,11.31,1,0.794239,High
TRANSFER,1,14.92,132.0,24,Women's Apparel,Home Office,5,Golf,41.9041214,-87.71240997,Pacific Asia,18.0,0.12,50.0,0.11,3,150.0,132.0,14.92,Eastern Asia,50.0,First Class,0.25,0,0.5416951469583049,0.3233333333333333,37.5,0.0988079470198675,1,3.73,1,0.794212,High
DEBIT,2,-70.84,106.21,13,Electronics,Home Office,3,Footwear,33.94717026,-117.253624,Europe,21.75,0.17,31.99,-0.67,4,127.96,106.21,-70.84,Western Europe,31.99,Second Class,0.4,1,0.5572617350926394,0.49,25.592,-0.5493176178660051,1,-14.168,0,0.794202,High
DEBIT,2,22.49,74.97,46,Indoor/Outdoor Games,Corporate,7,Fan Shop,40.57960892,-74.43974304,Pacific Asia,24.99,0.25,49.98,0.3,2,99.96,74.97,22.49,West Asia,49.98,Second Class,0.6666666666666666,1,0.5579408086702793,0.3833333333333333,33.32,0.2227614896988906,1,7.496666666666666,1,0.794122,High
DEBIT,2,8.31,75.58,29,Shop By Sport,Consumer,5,Golf,18.28876495,-66.3705368,LATAM,4.4,0.06,39.99,0.11,2,79.98,75.58,8.31,Caribbean,39.99,Second Class,0.6666666666666666,1,0.5320455226115604,0.32,26.66,0.1026179303531736,0,2.77,1,0.794112,High
PAYMENT,2,1.93,25.8,59,Books ,Consumer,8,Book Shop,25.96162796,-97.57725525,Europe,5.28,0.17,31.08,0.08,1,31.08,25.8,1.93,Western Europe,31.08,Second Class,1.0,1,0.5572617350926394,0.29,15.54,0.0601620947630922,1,0.965,1,0.794101,High
DEBIT,2,28.53,98.38,29,Shop By Sport,Consumer,5,Golf,18.21208763,-66.37049866,LATAM,21.59,0.18,39.99,0.29,3,119.97,98.38,28.53,Caribbean,39.99,Second Class,0.5,1,0.5320455226115604,0.4266666666666667,29.9925,0.2358435975861784,1,7.1325,1,0.794082,High
PAYMENT,2,51.71,142.44,46,Indoor/Outdoor Games,Corporate,7,Fan Shop,18.29652023,-66.04867554,USCA,7.5,0.05,49.98,0.36,3,149.94,142.44,51.71,Canada,49.98,Second Class,0.5,1,0.4759427828348505,0.3833333333333333,37.485,0.3425864581953094,0,12.9275,1,0.794061,High
TRANSFER,2,54.08,216.34,71,Music,Consumer,9,Discs Shop,32.86539459,-96.86858368,Pacific Asia,44.31,0.17,260.65,0.25,1,260.65,216.34,54.08,Southeast Asia,260.65,Second Class,1.0,1,0.5522151898734177,0.29,130.325,0.2066883240970762,1,27.04,1,0.79406,High
DEBIT,2,-18.99,94.96,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,40.83815384,-73.87194824,USCA,5.0,0.05,49.98,-0.2,2,99.96,94.96,-18.99,West of USA ,49.98,Second Class,0.6666666666666666,1,0.5421780332453006,0.3166666666666666,33.32,-0.188094294770206,0,-6.329999999999999,1,0.79405,High
DEBIT,2,80.36,196.0,24,Women's Apparel,Consumer,5,Golf,18.23222351,-66.37055206,Pacific Asia,4.0,0.02,50.0,0.41,4,200.0,196.0,80.36,South Asia,50.0,Second Class,0.4,1,0.5620778385332904,0.44,40.0,0.3998009950248756,0,16.072,1,0.794043,High
DEBIT,2,47.15,120.89,18,Men's Footwear,Consumer,4,Apparel,33.98243713,-118.3332748,LATAM,9.1,0.07,129.99,0.39,1,129.99,120.89,47.15,Central America,129.99,Second Class,1.0,1,0.550160672624026,0.2566666666666666,64.995,0.3599511413084968,0,23.575,0,0.794031,High
TRANSFER,1,76.79,383.96,9,Cardio Equipment,Corporate,3,Footwear,18.21511459,-66.37059784,Europe,16.0,0.04,99.99,0.2,4,399.96,383.96,76.79,Southern Europe,99.99,First Class,0.2,0,0.540751521566552,0.3633333333333333,79.99199999999999,0.1915153631284916,0,15.358,1,0.794016,High
DEBIT,2,3.17,158.37,17,Cleats,Consumer,4,Apparel,32.95711899,-117.106163,USCA,21.6,0.12,59.99,0.02,3,179.97,158.37,3.17,South of  USA ,59.99,Second Class,0.5,1,0.5564892623716153,0.4066666666666667,44.9925,0.0175167154777034,1,0.7925,1,0.794008,High
TRANSFER,1,82.66,317.92,73,Sporting Goods,Corporate,2,Fitness,35.68884659,-86.81004334,Pacific Asia,9.83,0.03,327.75,0.26,1,327.75,317.92,82.66,Southeast Asia,327.75,First Class,0.5,0,0.5522151898734177,0.16,163.875,0.2514372623574144,0,41.33,1,0.794006,High
DEBIT,2,133.85,290.98,43,Camping & Hiking,Consumer,7,Fan Shop,18.22757721,-66.04562378,LATAM,9.0,0.03,299.98,0.46,1,299.98,290.98,133.85,Caribbean,299.98,Second Class,1.0,1,0.5320455226115604,0.2433333333333333,149.99,0.4447139344806963,0,66.925,1,0.793981,High
DEBIT,2,64.11,170.97,17,Cleats,Home Office,4,Apparel,18.27299118,-66.37055969,USCA,9.0,0.05,59.99,0.38,3,179.97,170.97,64.11,US Center ,59.99,Second Class,0.5,1,0.5585197934595525,0.3833333333333333,44.9925,0.354257611758855,0,16.0275,1,0.793964,High
DEBIT,2,-11.17,195.99,48,Water Sports,Consumer,7,Fan Shop,18.29437256,-66.37057495,LATAM,4.0,0.02,199.99,-0.06,1,199.99,195.99,-11.17,Caribbean,199.99,Second Class,1.0,1,0.5320455226115604,0.24,99.995,-0.0555749042240907,0,-5.585,1,0.793958,High
CASH,2,88.81,188.95,29,Shop By Sport,Corporate,5,Golf,34.00926971,-117.4454727,LATAM,11.0,0.06,39.99,0.47,5,199.95,188.95,88.81,South America,39.99,Second Class,0.3333333333333333,1,0.544642104375685,0.52,33.325,0.4419507340134362,0,14.801666666666668,1,0.793956,High
DEBIT,2,6.02,20.75,26,Girls' Apparel,Consumer,5,Golf,33.03649902,-96.92692566,Europe,4.25,0.17,25.0,0.29,1,25.0,20.75,6.02,Western Europe,25.0,Second Class,1.0,1,0.5572617350926394,0.29,12.5,0.2315384615384615,1,3.01,1,0.793926,High
DEBIT,2,79.19,239.98,43,Camping & Hiking,Corporate,7,Fan Shop,18.21764755,-66.37058258,Europe,60.0,0.2,299.98,0.33,1,299.98,239.98,79.19,Western Europe,299.98,Second Class,1.0,1,0.5572617350926394,0.3,149.99,0.2631071832015416,1,39.595,0,0.79392,High
DEBIT,2,176.39,359.98,45,Fishing,Consumer,7,Fan Shop,18.24692345,-66.37057495,Europe,40.0,0.1,399.98,0.49,1,399.98,359.98,176.39,Northern Europe,399.98,Second Class,1.0,1,0.5410485933503836,0.2666666666666666,199.99,0.4398972517332535,0,88.195,1,0.793879,High
TRANSFER,1,76.44,195.99,48,Water Sports,Corporate,7,Fan Shop,25.83031082,-80.27851105,USCA,4.0,0.02,199.99,0.39,1,199.99,195.99,76.44,West of USA ,199.99,First Class,0.5,0,0.5421780332453006,0.1566666666666666,99.995,0.3803174287277974,0,38.22,1,0.793878,High
DEBIT,2,41.3,152.97,17,Cleats,Consumer,4,Apparel,40.75481033,-74.1746521,Europe,27.0,0.15,59.99,0.27,3,179.97,152.97,41.3,Western Europe,59.99,Second Class,0.5,1,0.5572617350926394,0.4166666666666667,44.9925,0.228214621207935,1,10.325,1,0.793873,High
TRANSFER,1,12.3,98.37,44,Hunting & Shooting,Corporate,7,Fan Shop,18.2885437,-66.37052155,USCA,21.59,0.18,29.99,0.13,4,119.96,98.37,12.3,West of USA ,29.99,First Class,0.2,0,0.5421780332453006,0.41,23.992,0.1016865079365079,1,2.46,0,0.793869,High
DEBIT,2,125.27,260.98,43,Camping & Hiking,Corporate,7,Fan Shop,42.34844208,-83.43744659,USCA,39.0,0.13,299.98,0.48,1,299.98,260.98,125.27,East of USA,299.98,Second Class,1.0,1,0.5549381609607457,0.2766666666666666,149.99,0.4162070569473054,1,62.635,1,0.793841,High
DEBIT,2,-72.74,290.97,9,Cardio Equipment,Corporate,3,Footwear,32.9131012,-96.73959351,LATAM,9.0,0.03,99.99,-0.25,3,299.97,290.97,-72.74,Central America,99.99,Second Class,0.5,1,0.550160672624026,0.3766666666666666,74.9925,-0.2416852177957935,0,-18.185,1,0.793839,High
CASH,2,36.4,129.99,18,Men's Footwear,Consumer,4,Apparel,34.37875748,-118.9261627,Europe,0.0,0.0,129.99,0.28,1,129.99,129.99,36.4,Southern Europe,129.99,Second Class,1.0,1,0.540751521566552,0.2333333333333333,64.995,0.277883807924269,0,18.2,1,0.793824,High
PAYMENT,2,17.64,42.0,24,Women's Apparel,Consumer,5,Golf,35.57654572,-77.35910797,LATAM,8.0,0.16,50.0,0.42,1,50.0,42.0,17.64,Central America,50.0,Second Class,1.0,1,0.550160672624026,0.2866666666666667,25.0,0.3458823529411765,1,8.82,1,0.793801,High
TRANSFER,2,38.69,106.59,18,Men's Footwear,Corporate,4,Apparel,42.45111084,-73.25260162,Europe,23.4,0.18,129.99,0.36,1,129.99,106.59,38.69,Western Europe,129.99,Second Class,1.0,1,0.5572617350926394,0.2933333333333333,64.995,0.2953660584777463,1,19.345,1,0.793761,High
DEBIT,2,44.85,97.49,18,Men's Footwear,Home Office,4,Apparel,18.35909462,-66.07790375,USCA,32.5,0.25,129.99,0.46,1,129.99,97.49,44.85,US Center ,129.99,Second Class,1.0,1,0.5585197934595525,0.3166666666666666,64.995,0.3423925490495457,1,22.425,1,0.793757,High
DEBIT,2,167.03,347.98,45,Fishing,Corporate,7,Fan Shop,40.65987396,-112.0028687,LATAM,52.0,0.13,399.98,0.48,1,399.98,347.98,167.03,Caribbean,399.98,Second Class,1.0,1,0.5320455226115604,0.2766666666666666,199.99,0.4165544416180358,1,83.515,1,0.793737,High
DEBIT,2,1.51,151.17,17,Cleats,Consumer,4,Apparel,41.98498154,-87.82719421,Europe,28.8,0.16,59.99,0.01,3,179.97,151.17,1.51,Southern Europe,59.99,Second Class,0.5,1,0.540751521566552,0.42,44.9925,0.0083439244073603,1,0.3775,0,0.793735,High
TRANSFER,1,-26.95,98.0,24,Women's Apparel,Consumer,5,Golf,40.52410889,-74.39279938,Pacific Asia,2.0,0.02,50.0,-0.28,2,100.0,98.0,-26.95,Southeast Asia,50.0,First Class,0.3333333333333333,0,0.5522151898734177,0.2233333333333333,33.333333333333336,-0.2668316831683168,0,-8.983333333333333,1,0.793694,High
DEBIT,2,9.15,114.39,18,Men's Footwear,Corporate,4,Apparel,18.25714111,-66.37050629,LATAM,15.6,0.12,129.99,0.08,1,129.99,114.39,9.15,Caribbean,129.99,Second Class,1.0,1,0.5320455226115604,0.2733333333333334,64.995,0.0698526605084357,1,4.575,1,0.793693,High
DEBIT,2,80.63,191.97,17,Cleats,Corporate,4,Apparel,18.25488091,-66.37062836,Pacific Asia,47.99,0.2,59.99,0.42,4,239.96,191.97,80.63,Eastern Asia,59.99,Second Class,0.4,1,0.5416951469583049,0.5,47.992,0.3346198539176626,1,16.125999999999998,1,0.793608,High
CASH,2,56.87,454.95,9,Cardio Equipment,Consumer,3,Footwear,18.22759438,-66.04358673,LATAM,45.0,0.09,99.99,0.13,5,499.95,454.95,56.87,Central America,99.99,Second Class,0.3333333333333333,1,0.550160672624026,0.53,83.325,0.1135243038227368,0,9.478333333333332,1,0.793589,High
PAYMENT,2,23.48,46.95,36,Golf Balls,Consumer,6,Outdoors,39.81664658,-74.98467255,LATAM,7.02,0.13,17.99,0.5,3,53.97,46.95,23.48,Central America,17.99,Second Class,0.5,1,0.550160672624026,0.41,13.4925,0.4271420774968165,1,5.87,1,0.793574,High
DEBIT,2,16.43,145.44,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,18.25217247,-66.37056732,Europe,4.5,0.03,49.98,0.11,3,149.94,145.44,16.43,Western Europe,49.98,Second Class,0.5,1,0.5572617350926394,0.3766666666666666,37.485,0.1088511991519809,0,4.1075,1,0.793491,High
TRANSFER,1,39.04,118.29,18,Men's Footwear,Consumer,4,Apparel,38.90581513,-104.7751541,Pacific Asia,11.7,0.09,129.99,0.33,1,129.99,118.29,39.04,West Asia,129.99,First Class,0.5,0,0.5579408086702793,0.18,64.995,0.2980380181693259,0,19.52,0,0.793469,High
DEBIT,2,60.84,179.99,48,Water Sports,Corporate,7,Fan Shop,40.64571381,-73.8972168,USCA,20.0,0.1,199.99,0.34,1,199.99,179.99,60.84,East of USA,199.99,Second Class,1.0,1,0.5549381609607457,0.2666666666666666,99.995,0.3027016269466143,0,30.42,1,0.793426,High
PAYMENT,2,139.63,284.95,17,Cleats,Consumer,4,Apparel,39.271492,-84.27937317,Pacific Asia,15.0,0.05,59.99,0.49,5,299.95,284.95,139.63,Central Asia,59.99,Second Class,0.3333333333333333,1,0.5754060324825986,0.5166666666666667,49.99166666666667,0.4639641136401395,0,23.271666666666665,1,0.793402,High
DEBIT,2,23.17,205.0,24,Women's Apparel,Consumer,5,Golf,34.11491013,-118.2400131,Europe,45.0,0.18,50.0,0.11,5,250.0,205.0,23.17,Western Europe,50.0,Second Class,0.3333333333333333,1,0.5572617350926394,0.5599999999999999,41.66666666666666,0.0923107569721115,1,3.861666666666667,0,0.793381,High
TRANSFER,1,29.1,387.98,45,Fishing,Corporate,7,Fan Shop,18.23178864,-66.37062073,LATAM,12.0,0.03,399.98,0.08,1,399.98,387.98,29.1,Central America,399.98,First Class,0.5,0,0.550160672624026,0.16,199.99,0.0725721981146191,0,14.55,1,0.793334,High
DEBIT,2,14.25,29.08,36,Golf Balls,Corporate,6,Outdoors,34.12934113,-117.1800232,USCA,0.9,0.03,14.99,0.49,2,29.98,29.08,14.25,East of USA,14.99,Second Class,0.6666666666666666,1,0.5549381609607457,0.31,9.993333333333334,0.459974176888315,0,4.75,1,0.79333,High
TRANSFER,1,-21.02,185.99,48,Water Sports,Consumer,7,Fan Shop,29.68492317,-95.6342926,Europe,14.0,0.07,199.99,-0.11,1,199.99,185.99,-21.02,Western Europe,199.99,First Class,0.5,0,0.5572617350926394,0.1733333333333333,99.995,-0.1045823175282352,0,-10.51,1,0.79331,High
PAYMENT,2,38.02,116.99,18,Men's Footwear,Consumer,4,Apparel,26.15128136,-80.21017456,Pacific Asia,13.0,0.1,129.99,0.33,1,129.99,116.99,38.02,West Asia,129.99,Second Class,1.0,1,0.5579408086702793,0.2666666666666666,64.995,0.2902511642110085,0,19.01,1,0.793255,High
DEBIT,2,33.46,128.69,18,Men's Footwear,Corporate,4,Apparel,18.27021027,-66.37057495,Europe,1.3,0.01,129.99,0.26,1,129.99,128.69,33.46,Western Europe,129.99,Second Class,1.0,1,0.5572617350926394,0.2366666666666666,64.995,0.2554393465150011,0,16.73,1,0.793252,High
DEBIT,2,37.13,247.5,24,Women's Apparel,Corporate,5,Golf,18.26239204,-66.37062073,Europe,2.5,0.01,50.0,0.15,5,250.0,247.5,37.13,Western Europe,50.0,Second Class,0.3333333333333333,1,0.5572617350926394,0.5033333333333333,41.66666666666666,0.1479282868525896,0,6.1883333333333335,1,0.793224,High
TRANSFER,1,37.79,89.99,17,Cleats,Consumer,4,Apparel,33.9720993,-84.02496338,LATAM,30.0,0.25,59.99,0.42,2,119.98,89.99,37.79,South America,59.99,First Class,0.3333333333333333,0,0.544642104375685,0.3,39.99333333333333,0.3123656802777318,1,12.596666666666666,1,0.793197,High
CASH,2,13.56,119.97,29,Shop By Sport,Corporate,5,Golf,41.89616776,-87.66450501,LATAM,39.99,0.25,39.99,0.11,4,159.96,119.97,13.56,Central America,39.99,Second Class,0.4,1,0.550160672624026,0.5166666666666667,31.992,0.0842445328031809,1,2.712,1,0.79319,High
PAYMENT,2,-199.66,124.79,18,Men's Footwear,Consumer,4,Apparel,33.72711182,-117.9630432,LATAM,5.2,0.04,129.99,-1.6,1,129.99,124.79,-199.66,South America,129.99,Second Class,1.0,1,0.544642104375685,0.2466666666666666,64.995,-1.5242384914878997,0,-99.83,1,0.793173,High
PAYMENT,2,70.33,242.5,24,Women's Apparel,Home Office,5,Golf,18.02529907,-66.61304474,LATAM,7.5,0.03,50.0,0.29,5,250.0,242.5,70.33,Central America,50.0,Second Class,0.3333333333333333,1,0.550160672624026,0.51,41.66666666666666,0.280199203187251,0,11.721666666666666,0,0.793169,High
CASH,2,56.38,119.95,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,18.26062965,-66.37051392,Europe,29.99,0.2,49.98,0.47,3,149.94,119.95,56.38,Southern Europe,49.98,Second Class,0.5,1,0.540751521566552,0.4333333333333333,37.485,0.3735259043328475,1,14.095,1,0.793141,High
DEBIT,2,129.59,359.98,45,Fishing,Consumer,7,Fan Shop,41.95278549,-87.79695129,Pacific Asia,40.0,0.1,399.98,0.36,1,399.98,359.98,129.59,Southeast Asia,399.98,Second Class,1.0,1,0.5522151898734177,0.2666666666666666,199.99,0.3231832011571649,0,64.795,1,0.793112,High
PAYMENT,2,19.34,44.98,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,33.64781952,-112.0518799,Europe,5.0,0.1,49.98,0.43,1,49.98,44.98,19.34,Western Europe,49.98,Second Class,1.0,1,0.5572617350926394,0.2666666666666666,24.99,0.3793644566496665,0,9.67,1,0.793102,High
PAYMENT,2,11.25,149.99,48,Water Sports,Home Office,7,Fan Shop,18.2689991,-66.37049866,Europe,50.0,0.25,199.99,0.08,1,199.99,149.99,11.25,Southern Europe,199.99,Second Class,1.0,1,0.540751521566552,0.3166666666666666,99.995,0.0559729339768147,1,5.625,1,0.793067,High
PAYMENT,2,45.57,93.0,24,Women's Apparel,Corporate,5,Golf,18.22887421,-66.37056732,Europe,7.0,0.07,50.0,0.49,2,100.0,93.0,45.57,Western Europe,50.0,Second Class,0.6666666666666666,1,0.5572617350926394,0.3233333333333333,33.333333333333336,0.4511881188118812,0,15.19,1,0.793064,High
TRANSFER,2,28.66,454.95,9,Cardio Equipment,Consumer,3,Footwear,43.18824005,-77.56706238,LATAM,45.0,0.09,99.99,0.06,5,499.95,454.95,28.66,South America,99.99,Second Class,0.3333333333333333,1,0.544642104375685,0.53,83.325,0.0572112985327877,0,4.776666666666666,1,0.793025,High
PAYMENT,2,-225.13,136.45,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,40.70134354,-73.93914795,Europe,13.49,0.09,49.98,-1.65,3,149.94,136.45,-225.13,Western Europe,49.98,Second Class,0.5,1,0.5572617350926394,0.3966666666666666,37.485,-1.491519809195707,0,-56.2825,1,0.792998,High
PAYMENT,2,106.24,303.54,63,Children's Clothing,Corporate,4,Apparel,40.79858398,-74.4823761,Europe,53.57,0.15,357.1,0.35,1,357.1,303.54,106.24,Northern Europe,357.1,Second Class,1.0,1,0.5410485933503836,0.2833333333333333,178.55,0.2966769058922088,1,53.12,1,0.792958,High
TRANSFER,1,135.71,347.98,45,Fishing,Consumer,7,Fan Shop,18.23275375,-66.3706131,Europe,52.0,0.13,399.98,0.39,1,399.98,347.98,135.71,Southern Europe,399.98,First Class,0.5,0,0.540751521566552,0.1933333333333333,199.99,0.3384458077709611,1,67.855,1,0.792945,High
DEBIT,2,30.68,98.96,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,33.61217499,-117.7096787,LATAM,1.0,0.01,49.98,0.31,2,99.96,98.96,30.68,Central America,49.98,Second Class,0.6666666666666666,1,0.550160672624026,0.3033333333333333,33.32,0.3038827258320127,0,10.226666666666668,1,0.792939,High
DEBIT,2,-67.97,42.48,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,40.28793335,-74.29071045,USCA,7.5,0.15,49.98,-1.6,1,49.98,42.48,-67.97,West of USA ,49.98,Second Class,1.0,1,0.5421780332453006,0.2833333333333333,24.99,-1.3332679482149865,1,-33.985,1,0.792934,High
PAYMENT,2,60.0,299.98,43,Camping & Hiking,Corporate,7,Fan Shop,18.24757958,-66.37062073,Europe,0.0,0.0,299.98,0.2,1,299.98,299.98,60.0,Western Europe,299.98,Second Class,1.0,1,0.5572617350926394,0.2333333333333333,149.99,0.1993487939397966,0,30.0,1,0.792903,High
TRANSFER,1,70.98,181.99,48,Water Sports,Consumer,7,Fan Shop,40.15167236,-82.84295654,LATAM,18.0,0.09,199.99,0.39,1,199.99,181.99,70.98,Central America,199.99,First Class,0.5,0,0.550160672624026,0.18,99.995,0.3531518981043833,0,35.49,1,0.792902,High
DEBIT,2,91.0,181.99,48,Water Sports,Consumer,7,Fan Shop,36.31933212,-119.2960815,LATAM,18.0,0.09,199.99,0.5,1,199.99,181.99,91.0,Central America,199.99,Second Class,1.0,1,0.550160672624026,0.2633333333333333,99.995,0.4527588437235683,0,45.5,1,0.792885,High
PAYMENT,2,-10.66,53.3,33,Golf Shoes,Consumer,6,Outdoors,42.06867981,-87.76311493,Europe,11.7,0.18,65.0,-0.2,1,65.0,53.3,-10.66,Western Europe,65.0,Second Class,1.0,1,0.5572617350926394,0.2933333333333333,32.5,-0.1615151515151515,1,-5.33,1,0.792879,High
TRANSFER,1,39.04,118.29,18,Men's Footwear,Consumer,4,Apparel,40.64524078,-73.94316101,Europe,11.7,0.09,129.99,0.33,1,129.99,118.29,39.04,Western Europe,129.99,First Class,0.5,0,0.5572617350926394,0.18,64.995,0.2980380181693259,0,19.52,1,0.79287,High
DEBIT,2,103.44,284.95,17,Cleats,Home Office,4,Apparel,18.23010063,-66.37052155,Africa,15.0,0.05,59.99,0.36,5,299.95,284.95,103.44,Central Africa,59.99,Second Class,0.3333333333333333,1,0.57006603081438,0.5166666666666667,49.99166666666667,0.3437115799966772,0,17.24,1,0.792839,High
PAYMENT,2,42.12,116.99,18,Men's Footwear,Consumer,4,Apparel,34.07656479,-117.61409,Pacific Asia,13.0,0.1,129.99,0.36,1,129.99,116.99,42.12,Eastern Asia,129.99,Second Class,1.0,1,0.5416951469583049,0.2666666666666666,64.995,0.3215512634552255,0,21.06,1,0.792834,High
PAYMENT,2,-6.55,103.99,18,Men's Footwear,Corporate,4,Apparel,18.23348999,-66.37054443,Pacific Asia,26.0,0.2,129.99,-0.06,1,129.99,103.99,-6.55,West Asia,129.99,Second Class,1.0,1,0.5579408086702793,0.3,64.995,-0.0500038170852736,1,-3.275,1,0.792818,High
DEBIT,2,-58.78,83.97,46,Indoor/Outdoor Games,Home Office,7,Fan Shop,35.28209686,-89.97310638,Europe,15.99,0.16,49.98,-0.7,2,99.96,83.97,-58.78,Eastern Europe,49.98,Second Class,0.6666666666666666,1,0.5477099236641222,0.3533333333333333,33.32,-0.5822107765451664,1,-19.593333333333334,1,0.792815,High
PAYMENT,2,27.55,98.38,17,Cleats,Consumer,4,Apparel,41.23968124,-111.9685974,LATAM,21.6,0.18,59.99,0.28,2,119.98,98.38,27.55,Central America,59.99,Second Class,0.6666666666666666,1,0.550160672624026,0.36,39.99333333333333,0.2277235906761448,1,9.183333333333334,1,0.792813,High
PAYMENT,2,-17.99,139.44,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,18.29545593,-66.37060547,LATAM,10.5,0.07,49.98,-0.13,3,149.94,139.44,-17.99,Caribbean,49.98,Second Class,0.5,1,0.5320455226115604,0.3899999999999999,37.485,-0.1191864316947131,0,-4.4975,1,0.792805,High
TRANSFER,1,-37.2,185.99,48,Water Sports,Corporate,7,Fan Shop,37.69120026,-97.42577362,Pacific Asia,14.0,0.07,199.99,-0.2,1,199.99,185.99,-37.2,West Asia,199.99,First Class,0.5,0,0.5579408086702793,0.1733333333333333,99.995,-0.1850838350166675,0,-18.6,1,0.792797,High
